Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	tree_length
6516	-3802.798	-3948.864	146.0658	0.321202	0.0958442	0.0362193	0.00597917	0.0577403	0.0311924	0.00655468	0.00404263	0.0121749	0.0522175	0.0565639	0.198806	0.0512095	0.0399116	0.106641	0.0781078	0.107765	0.0393738	0.130353	0.0259523	0.096221	0.133877	0.084506	0.00223525	0.00903451	0.0767156	0.0842388	0.0317522	0.0611637	0.0343272	0.0807105	0.0234813	0.0297365	0.0453237	0.0599252	0.0215073	0.107438	0.247376	0.055113	0.00565817	0.0126711	0.0264507	0.0318419	0.0121911	0.0178509	0.0221148	0.0613294	0.0151627	0.106584	0.125727	0.0236333	0.0512348	0.310624	0.0370569	0.00200572	0.0191585	0.0659083	0.0189338	0.00504673	0.106269	0.0350691	0.0849128	0.0239983	0.0273205	0.00236511	0.038326	0.0132734	0.0475714	0.0501923	0.0308495	0.0506641	0.0547166	0.0242505	0.0667756	0.0953663	0.229935	0.0631742	0.0261421	0.281652	0.0118426	0.0827996	0.284522	0.0200309	0.0439684	0.0430424	0.0054315	0.0137804	0.0346803	0.0190255	0.715119	1.16157	0.282538	0.539869	0.825048	1.21205	1.8523	3.53935	0.9139173	0.3491728	0.0570959	0.017037	0.00643822	0.00106284	0.0102637	0.00554466	0.00116514	0.000718605	0.00216418	0.00928202	0.0100546	0.0353392	0.00910284	0.00709456	0.0189561	0.0138842	0.0191559	0.00699896	0.0231711	0.0046132	0.0171039	0.0237976	0.0150215	0.000397331	0.00160595	0.0136367	0.014974	0.00564417	0.0108723	0.00610189	0.0143468	0.00417396	0.00528586	0.0080566	0.0106521	0.00382308	0.0190977	0.0439727	0.0097967	0.00100578	0.00225238	0.00470179	0.00566012	0.00216705	0.00317312	0.00393106	0.0109017	0.00269527	0.018946	0.0223488	0.00420098	0.00910734	0.0552156	0.00658712	0.000356531	0.00340556	0.0117156	0.00336561	0.00089709	0.01889	0.00623377	0.0150938	0.00426586	0.0048564	0.000420414	0.00681271	0.00235944	0.00845614	0.00892202	0.00548371	0.00900588	0.00972625	0.0043107	0.0118698	0.016952	0.0408726	0.0112296	0.00464694	0.0500655	0.00210511	0.0147182	0.0505756	0.00356062	0.00781567	0.00765108	0.000965486	0.00244955	0.00616466	0.00338192	5.625664
6552	-3809.852	-3955.68	145.8278	0.192485	0.126748	0.00337405	0.0207946	0.0598102	0.0124343	0.0167693	0.0129298	0.0298594	0.0456828	0.0332137	0.207531	0.0323566	0.071549	0.129178	0.145341	0.141332	0.122977	0.200403	0.00774797	0.127656	0.106818	0.0990132	0.0212943	0.0152165	0.100943	0.096865	0.0994264	0.0285399	0.0485184	0.107081	0.026392	0.0476857	0.0403411	0.067819	0.0346428	0.0580455	0.146904	0.0309366	0.015281	0.00890076	0.0254782	0.0217543	0.0105986	0.0133846	0.020291	0.0471187	0.0909791	0.0465668	0.0974506	0.00587018	0.064205	0.251063	0.0572269	0.00950041	0.0480048	0.0641515	0.000228265	0.000861348	0.0826163	0.0692438	0.0726057	0.00689274	0.0228119	0.00473485	0.0330614	0.0165474	0.0528342	0.0750563	0.0381871	0.019966	0.0274355	0.0355867	0.00845974	0.0649084	0.132104	0.0513414	0.0110203	0.294012	0.010335	0.0561269	0.275212	0.0023449	0.0713126	0.0604044	0.0662108	0.00316639	0.113499	0.0488973	0.890442	1.06214	0.295346	0.55167	0.830632	1.2039	1.81268	3.38586	0.8818608	0.4754818	0.0341133	0.0224631	0.00059797	0.00368535	0.0105999	0.00220369	0.00297197	0.0022915	0.00529187	0.00809619	0.00588634	0.0367799	0.00573444	0.0126804	0.0228938	0.0257583	0.0250477	0.0217948	0.0355167	0.00137314	0.0226239	0.0189309	0.0175477	0.00377391	0.00269677	0.0178897	0.017167	0.017621	0.00505802	0.00859873	0.0189776	0.00467735	0.00845117	0.00714951	0.0120193	0.00613961	0.0102872	0.0260353	0.00548277	0.00270819	0.00157745	0.0045154	0.00385543	0.00187834	0.0023721	0.0035961	0.00835067	0.0161239	0.00825286	0.0172708	0.00104035	0.0113788	0.044495	0.0101421	0.00168372	0.0085077	0.0113693	4.04546e-05	0.000152654	0.0146418	0.0122718	0.0128676	0.00122158	0.00404286	0.00083914	0.00585934	0.00293263	0.0093636	0.013302	0.00676777	0.00353851	0.00486229	0.00630691	0.00149929	0.0115035	0.0234122	0.00909905	0.00195309	0.0521066	0.00183164	0.00994717	0.0487748	0.000415578	0.0126385	0.0107053	0.0117343	0.000561168	0.020115	0.00866589	5.642503
6588	-3796.435	-3942.526	146.0908	0.227483	0.0664939	0.0405714	0.0418638	0.0928075	0.0224908	0.0204279	0.023601	0.0465621	0.070325	0.0596489	0.134081	0.0829317	0.0180859	0.174092	0.0390598	0.114811	0.076806	0.216234	0.039293	0.130038	0.148854	0.0672327	0.0123793	0.00776094	0.0444176	0.109351	0.0431499	0.0792105	0.0115099	0.0399746	0.0424072	0.0861499	0.0663465	0.0450892	0.00866013	0.0627676	0.14137	0.0243968	0.0255858	0.0206651	0.0079817	0.0104369	0.00815031	0.020644	0.0206138	0.0492567	0.0899048	0.0408757	0.136461	0.0818795	0.0453064	0.299123	0.0221615	0.0275918	0.0364116	0.108316	0.0049429	0.00243652	0.115767	0.0409701	0.0730498	0.036905	0.0285794	0.0173599	0.0811992	0.0206578	0.00600873	0.0819138	0.0443676	0.0107176	0.0278495	0.0297825	0.0216746	0.0782824	0.0965409	0.0237944	0.0376076	0.273927	0.00811882	0.0473764	0.231254	0.0451786	0.0224413	0.0482244	0.0609185	0.00666674	0.084848	0.0514812	0.781949	1.12367	0.304369	0.559826	0.834444	1.1984	1.78627	3.28549	0.860102	0.3946826	0.0406878	0.0118931	0.00725663	0.00748779	0.0165996	0.00402271	0.00365375	0.0042213	0.00832813	0.0125784	0.0106688	0.0239818	0.0148332	0.00323486	0.0311382	0.00698626	0.0205352	0.0137376	0.0386758	0.00702797	0.0232588	0.0266241	0.0120253	0.00221418	0.00138813	0.00794457	0.0195587	0.00771783	0.0141676	0.00205866	0.00714989	0.00758498	0.0154088	0.0118668	0.00806469	0.00154896	0.0112267	0.0252856	0.00436364	0.00457629	0.00369617	0.00142761	0.00186674	0.00145777	0.0036924	0.003687	0.00881008	0.0160804	0.00731105	0.0244074	0.014645	0.00810353	0.0535013	0.00396383	0.0049351	0.00651261	0.0193734	0.000884091	0.000435799	0.0207061	0.00732794	0.0130657	0.00660085	0.00511172	0.003105	0.0145233	0.00369487	0.00107473	0.0146512	0.00793562	0.00191696	0.00498118	0.00532691	0.00387674	0.0140016	0.0172674	0.00425588	0.00672653	0.0489947	0.00145214	0.00847377	0.0413623	0.00808068	0.00401387	0.00862546	0.0108959	0.00119242	0.015176	0.00920797	5.590943
6624	-3810.178	-3956.516	146.3379	0.332073	0.091226	0.0572723	0.0268206	0.0688347	0.00580376	0.0097754	0.00821324	0.054549	0.0234613	0.0467058	0.146058	0.0668683	0.0333392	0.0843824	0.00772831	0.0774634	0.0695602	0.160457	0.0497507	0.124644	0.183554	0.0243704	0.00700881	0.0084493	0.0676052	0.0832157	0.0410282	0.0317064	0.0698526	0.0366887	0.0321119	0.0584936	0.018632	0.0320705	0.0264411	0.121185	0.166481	0.0356746	0.0344201	0.00692464	0.0217882	0.0356112	0.00848146	0.00734351	0.0228129	0.0233573	0.0746104	0.0689304	0.165509	0.027008	0.039816	0.160408	0.0282398	0.0269032	0.00926942	0.0610907	0.012454	0.00375777	0.0974747	0.0604285	0.0296913	0.0229915	0.0282836	0.0457084	0.0245643	0.0564654	0.00730293	0.110104	0.0206183	0.0507504	0.0313226	0.0096334	0.0387122	0.105422	0.255495	0.0165356	0.00851651	0.280026	0.0191384	0.0960763	0.215038	0.0207759	0.0498096	0.119711	0.035236	0.00338484	0.0243226	0.0221217	0.880088	1.06801	0.27006	0.528107	0.819397	1.22041	1.89356	3.70288	0.946577	0.4673686	0.0622564	0.0171029	0.0107373	0.00502827	0.012905	0.00108808	0.00183267	0.0015398	0.0102268	0.00439848	0.00875632	0.0273827	0.0125363	0.00625037	0.0158199	0.00144889	0.0145227	0.013041	0.0300822	0.00932718	0.023368	0.0344123	0.00456892	0.001314	0.00158406	0.0126745	0.0156011	0.00769189	0.00594426	0.0130958	0.00687834	0.00602028	0.0109663	0.00349309	0.00601252	0.00495713	0.0227195	0.0312116	0.00668822	0.00645301	0.00129822	0.00408482	0.00667633	0.00159009	0.00137675	0.00427692	0.00437899	0.0139878	0.012923	0.0310293	0.00506341	0.00746463	0.0300729	0.00529435	0.00504377	0.00173781	0.0114532	0.00233485	0.0007045	0.0182744	0.011329	0.00556647	0.00431041	0.00530255	0.00856934	0.00460527	0.010586	0.00136914	0.0206422	0.00386548	0.0095146	0.0058723	0.00180605	0.0072577	0.0197643	0.0478998	0.00310006	0.00159666	0.0524988	0.00358804	0.0180122	0.040315	0.00389503	0.00933821	0.0224433	0.00660599	0.000634583	0.00455996	0.00414734	5.333953
6660	-3799.633	-3945.219	145.5862	0.412663	0.0815068	0.0362159	0.00900308	0.0752561	0.0346471	0.0291794	0.0146879	0.0273015	0.102182	0.081835	0.160336	0.0554163	0.092148	0.15783	0.0899009	0.11085	0.0715781	0.152827	0.0972267	0.103044	0.0591191	0.042711	0.00323847	0.000769007	0.0692549	0.0935353	0.0591855	0.0432072	0.0242632	0.0600802	0.0636932	0.113041	0.0763174	0.0653844	0.0100975	0.0848195	0.171818	0.0141518	0.00358338	0.0190906	0.013511	0.037406	0.00397941	0.00588458	0.0343209	0.0153958	0.0922596	0.110084	0.0796622	0.0100588	0.0720388	0.178223	0.0154376	0.0419494	0.0366715	0.0518765	0.0169498	0.012155	0.114564	0.0586362	0.0369695	0.025067	0.0222192	0.0137467	0.0507489	0.070522	0.00522853	0.0910019	0.0267702	0.0257836	0.0369931	0.0512532	0.0318205	0.0781583	0.2331	0.0903535	0.0373689	0.325486	0.0532394	0.0693431	0.191836	0.0328373	0.0427855	0.0245269	0.0314574	0.0127171	0.0172145	0.0548525	0.809949	1.10779	0.312981	0.567496	0.837994	1.19333	1.76213	3.19509	0.8399268	0.4146762	0.0704508	0.013915	0.00618287	0.00153703	0.0128479	0.00591504	0.00498157	0.00250756	0.00466097	0.0174448	0.0139711	0.0273729	0.00946081	0.0157317	0.0269451	0.0153481	0.0189247	0.01222	0.0260911	0.0165988	0.017592	0.010093	0.00729172	0.00055288	0.000131287	0.0118234	0.0159686	0.0101043	0.00737644	0.00414228	0.010257	0.0108739	0.0192986	0.0130291	0.0111626	0.00172387	0.0144806	0.0293331	0.00241603	0.000611764	0.00325919	0.00230663	0.00638605	0.000679374	0.00100463	0.00585934	0.0026284	0.0157508	0.0187938	0.0136001	0.00171727	0.0122986	0.0304267	0.00263554	0.00716171	0.00626065	0.00885649	0.00289371	0.00207512	0.0195586	0.0100105	0.00631152	0.0042795	0.00379331	0.00234686	0.00866397	0.0120397	0.000892627	0.0155361	0.00457028	0.00440184	0.00631555	0.00875006	0.00543247	0.0133434	0.0397955	0.0154254	0.00637971	0.0555677	0.00908917	0.0118384	0.0327508	0.00560606	0.00730445	0.0041873	0.00537048	0.00217109	0.0029389	0.00936455	5.85746
6696	-3804.841	-3950.611	145.7705	0.289569	0.0954706	0.0398687	0.0592388	0.100093	0.0542268	0.0218421	0.0114642	0.0536434	0.0524025	0.0468095	0.122949	0.0325286	0.0238379	0.170639	0.082935	0.126353	0.107362	0.0986543	0.0658786	0.0956671	0.077098	0.0472949	0.000343339	0.000198234	0.029381	0.0958437	0.0504531	0.0483038	0.0156032	0.0745604	0.0237298	0.0613182	0.0525638	0.0898825	0.0240816	0.0884216	0.200827	0.0432465	0.0232517	0.0176183	0.00326343	0.0318869	0.0203091	0.00838606	0.0247047	0.0651816	0.0369409	0.0499272	0.0579768	0.303099	0.0564781	0.202308	0.00647715	0.0744892	0.00204131	0.121101	0.0426635	0.118499	0.0579106	0.0522214	0.0170019	0.0480067	0.355997	0.071071	0.0341174	0.0155038	0.0746987	0.0557477	0.0476449	0.0727271	0.102417	0.029402	0.0349981	0.0858306	0.0699982	0.00484526	0.0222741	0.049255	0.110965	0.00930536	0.00770026	0.0228787	0.0571801	0.00306581	0.0355508	0.0664968	0.0448805	0.00643769	0.842414	1.08938	0.293738	0.550203	0.829942	1.2049	1.81751	3.40439	0.8858067	0.4385872	0.0507365	0.0167277	0.00698554	0.0103795	0.0175377	0.00950128	0.00382703	0.00200869	0.00939907	0.00918163	0.00820167	0.0215424	0.00569946	0.00417673	0.0298983	0.0145313	0.0221388	0.0188113	0.0172856	0.0115428	0.0167622	0.0135086	0.00828671	6.01577e-05	3.47332e-05	0.00514795	0.0167931	0.00884008	0.00846349	0.0027339	0.013064	0.00415779	0.0107438	0.00920989	0.0157486	0.00421942	0.0154927	0.0351876	0.00757739	0.00407402	0.00308696	0.000571798	0.00558703	0.00355843	0.00146935	0.00432859	0.0114207	0.00647255	0.00874793	0.0101583	0.0531071	0.00989574	0.0354472	0.00113488	0.0130515	0.000357665	0.0212185	0.00747523	0.0207627	0.0101467	0.00914991	0.00297896	0.00841143	0.0623755	0.0124526	0.00597784	0.00271649	0.0130882	0.00976776	0.00834805	0.0127428	0.0179449	0.00515163	0.00613214	0.0150387	0.0122646	0.000848955	0.00390273	0.00863015	0.0194426	0.00163043	0.00134919	0.00400865	0.0100187	0.000537171	0.00622898	0.0116511	0.00786368	0.00112797	5.707317
6732	-3798.735	-3944.472	145.7361	0.399891	0.104259	0.085829	0.0630504	0.0314474	0.0499533	0.0252574	0.0430516	0.0538519	0.056172	0.0581666	0.0872037	0.0484839	0.0297816	0.0980182	0.0779963	0.14089	0.0567502	0.113985	0.0541797	0.122573	0.150552	0.039243	0.00010989	0.00102141	0.0360796	0.0895463	0.0308855	0.0665478	0.00512798	0.0648531	0.0423873	0.0725632	0.0674293	0.0372878	0.0501417	0.0664271	0.183585	0.026911	0.0295676	0.0199754	0.00425365	0.0085792	0.00421708	0.00867377	0.0216481	0.0419246	0.0285509	0.0291053	0.055781	0.224635	0.114767	0.146127	0.002172	0.046129	0.000309316	0.0749147	0.0314007	0.145912	0.129351	0.00385222	0.0336297	0.136488	0.27808	0.0430931	0.0417847	0.0348066	0.0551953	0.0482281	0.0297443	0.0864743	0.115741	0.0347542	0.0387764	0.129966	0.0519134	0.0300933	0.0530142	0.0310681	0.101337	0.0327932	0.039481	0.052796	0.106477	0.0111865	0.0428751	0.0129773	0.0303931	0.0322511	0.81019	1.10765	0.285387	0.542518	0.826308	1.2102	1.84326	3.50401	0.9066621	0.4148504	0.0696824	0.0181676	0.014956	0.0109868	0.00547982	0.00870455	0.0044012	0.00750191	0.00938389	0.00978818	0.0101357	0.0151956	0.0084485	0.00518955	0.01708	0.0135911	0.0245507	0.00988893	0.0198624	0.00944101	0.0213588	0.0262343	0.00683824	1.91487e-05	0.000177985	0.006287	0.0156038	0.00538192	0.0115962	0.000893569	0.0113009	0.00738614	0.0126444	0.0117498	0.00649755	0.00873738	0.0115752	0.0319905	0.00468934	0.00515227	0.00348078	0.000741215	0.00149496	0.000734842	0.00151144	0.00377226	0.00730552	0.0049751	0.00507171	0.00972004	0.0391435	0.0199986	0.0254633	0.00037848	0.00803814	5.38994e-05	0.0130542	0.00547169	0.0254258	0.0225398	0.000671264	0.00586011	0.0237835	0.0484565	0.00750914	0.00728115	0.00606518	0.00961798	0.00840392	0.00518306	0.0150685	0.0201683	0.00605605	0.00675693	0.0226471	0.0090461	0.00524387	0.00923793	0.00541374	0.0176584	0.00571435	0.00687971	0.0091999	0.018554	0.0019493	0.00747114	0.00226134	0.00529611	0.00561988	5.738757
6768	-3796.571	-3941.693	145.122	0.363769	0.0761022	0.0559512	0.0718871	0.0437105	0.0406195	0.0118788	0.0166473	0.048782	0.0957939	0.0633554	0.0762015	0.0776779	0.0604022	0.100939	0.087249	0.106924	0.0932859	0.170163	0.0240551	0.116651	0.165573	0.0500985	0.00337164	0.00308509	0.0967135	0.0570936	0.0364189	0.0485244	0.0248929	0.0332678	0.0185277	0.0838447	0.0729573	0.093435	0.0287078	0.0790489	0.225319	0.0669396	0.022374	0.0186035	0.0260508	0.0301328	0.00624631	0.0132406	0.0210639	0.0809833	0.0445514	0.0354717	0.12164	0.308378	0.0597084	0.254911	0.0198396	0.0542911	0.00128135	0.0976608	0.0204665	0.100145	0.0535802	0.0292244	0.12462	0.0558708	0.357896	0.0294273	0.030484	0.0507789	0.0552573	0.0195927	0.0369872	0.0771673	0.0588422	0.00674122	0.0451863	0.201294	0.0331387	0.0214258	0.017165	0.0056563	0.0985195	0.0511933	0.0188723	0.0767617	0.110466	0.00524167	0.0141864	0.0370431	0.00723127	0.0102435	0.859507	1.07968	0.307374	0.562515	0.835692	1.19661	1.77773	3.25336	0.8529965	0.4515043	0.0599587	0.0125436	0.00922222	0.0118489	0.00720463	0.00669515	0.00195794	0.0027439	0.00804054	0.0157893	0.0104426	0.01256	0.0128033	0.00995586	0.0166374	0.0143809	0.0176238	0.015376	0.0280472	0.0039649	0.0192272	0.0272908	0.00825754	0.000555734	0.000508504	0.0159409	0.00941052	0.00600278	0.00799809	0.00410299	0.00548341	0.00305385	0.0138198	0.0120253	0.0154005	0.00473179	0.0130293	0.0371384	0.0110334	0.00368782	0.00306635	0.00429385	0.00496666	0.00102955	0.0021824	0.00347188	0.0133482	0.00734324	0.00584666	0.0200494	0.0508288	0.0098415	0.0420161	0.00327008	0.00894859	0.0002112	0.0160971	0.00337341	0.0165066	0.00883142	0.00481694	0.0205406	0.00920897	0.0589907	0.00485039	0.00502457	0.00836969	0.00910785	0.00322939	0.00609646	0.0127192	0.00969873	0.00111113	0.00744789	0.0331785	0.00546212	0.00353154	0.00282923	0.000932305	0.0162386	0.00843799	0.00311065	0.0126523	0.0182077	0.000863965	0.00233828	0.00610567	0.0011919	0.00168839	6.066999
6804	-3808.989	-3956.059	147.0692	0.273237	0.0852248	0.0273577	0.0348779	0.0919441	0.0104688	0.0193966	0.019389	0.0490805	0.0867685	0.0510821	0.139539	0.0305729	0.0243863	0.215586	0.0866211	0.089055	0.0731364	0.154462	0.0671631	0.0366734	0.0714917	0.0597733	0.00127915	0.00902179	0.0837466	0.0894356	0.0412634	0.0325577	0.0723204	0.0569764	0.0523835	0.0457254	0.0550318	0.0540067	0.0136288	0.0659447	0.192621	0.0399168	0.0287179	0.0200474	0.0108948	0.0210178	0.0141246	0.00361097	0.0133362	0.0224758	0.0570514	0.0501729	0.0377498	0.00455511	0.0472886	0.203074	0.0364851	0.00343731	0.0130768	0.0645776	0.0183953	0.0367948	0.0441452	0.0386921	0.0756287	0.0183945	0.0505198	0.0180862	0.0619923	0.0143647	0.0573388	0.022567	0.0121138	0.0246097	0.00662102	0.0548475	0.0420202	0.0885904	0.0962094	0.0430781	0.00306877	0.264848	0.0155971	0.0865565	0.242268	0.0777543	0.0183994	0.00127466	0.0278015	0.00164978	0.0700219	0.0308466	0.737559	1.14885	0.25893	0.517377	0.814166	1.22825	1.93283	3.86205	0.9770094	0.364119	0.0544304	0.0169773	0.00544981	0.00694787	0.0183158	0.00208545	0.00386392	0.0038624	0.00977711	0.0172848	0.0101758	0.027797	0.00609029	0.0048579	0.042946	0.0172554	0.0177403	0.0145692	0.0307698	0.0133793	0.00730555	0.0142416	0.0119072	0.000254815	0.00179719	0.0166828	0.0178161	0.00821989	0.00648567	0.0144066	0.01135	0.0104351	0.00910876	0.0109627	0.0107584	0.00271494	0.0131365	0.0383713	0.00795166	0.00572077	0.00399356	0.00217031	0.00418687	0.0028137	0.000719325	0.00265664	0.00447731	0.011365	0.00999472	0.00751997	0.000907404	0.00942016	0.0404536	0.00726803	0.000684731	0.00260497	0.0128642	0.00366444	0.00732974	0.00879398	0.00770768	0.0150657	0.00366429	0.0100638	0.00360286	0.0123492	0.00286153	0.0114222	0.00449548	0.00241314	0.00490239	0.00131894	0.0109259	0.00837066	0.0176477	0.0191654	0.0085814	0.000611315	0.0527592	0.00310704	0.0172425	0.0482611	0.0154891	0.00366526	0.000253919	0.00553822	0.000328644	0.0139487	0.00614482	5.019939
6840	-3816.927	-3962.841	145.9138	0.29317	0.146408	0.0831895	0.0490541	0.0165256	0.0772412	0.0751813	0.0442849	0.059652	0.086391	0.0255417	0.153691	0.0562303	0.0829169	0.103493	0.0580553	0.0700486	0.0777994	0.121605	0.011904	0.131526	0.15549	0.0547892	0.00196926	0.00487329	0.0523782	0.13048	0.0221091	0.0401673	0.0424589	0.0937256	0.0727585	0.0243497	0.0306538	0.0302079	0.0403719	0.0360802	0.162692	0.0145847	0.0265665	0.011538	0.0186686	0.0332283	0.0162096	0.0196024	0.0242252	0.0455136	0.00214807	0.228269	0.120085	0.0777556	0.0926772	0.0288398	0.030108	0.0411327	0.0145642	0.106153	0.0131689	0.200048	0.063358	0.0369689	0.0162116	0.00751116	0.027591	0.135747	0.0885871	0.0439528	0.0702706	0.022672	0.0382158	0.0197295	0.0809012	0.00692809	0.000695918	0.0128066	0.0740235	0.202092	0.0500333	0.0752557	0.071076	0.0317297	0.0560428	0.0304626	0.0269236	0.12303	0.0506903	0.0461739	0.0547936	0.0760535	0.847663	1.0864	0.293914	0.550363	0.830018	1.20479	1.81698	3.40236	0.885375	0.4425292	0.0521185	0.0260277	0.014789	0.00872061	0.00293785	0.0137316	0.0133654	0.00787277	0.0106047	0.0153582	0.00454068	0.0273225	0.00999636	0.0147406	0.0183984	0.0103208	0.0124529	0.0138308	0.0216183	0.00211623	0.0233821	0.0276424	0.00974017	0.000350086	0.000866351	0.00931156	0.0231961	0.00393046	0.00714075	0.00754816	0.0166621	0.0129347	0.00432878	0.00544949	0.00537023	0.00717714	0.00641416	0.0289225	0.0025928	0.00472287	0.00205117	0.00331882	0.00590717	0.00288166	0.00348483	0.00430664	0.00809119	0.000381874	0.0405806	0.0213481	0.013823	0.0164757	0.005127	0.00535245	0.00731239	0.00258915	0.0188714	0.0023411	0.0355636	0.0112635	0.00657215	0.00288202	0.0013353	0.00490501	0.0241324	0.0157486	0.00781373	0.0124924	0.00403053	0.00679383	0.00350741	0.0143822	0.00123164	0.000123717	0.0022767	0.0131596	0.035927	0.00889469	0.0133786	0.0126356	0.00564077	0.00996304	0.00541549	0.00478635	0.0218717	0.00901148	0.00820859	0.00974096	0.0135204	5.625075
